Date,TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches)
5/23/2021,89.0,67.0,0.0
5/24/2021,77.0,56.0,0.05
5/25/2021,80.0,56.0,0.0
5/26/2021,89.0,69.0,0.0
5/27/2021,84.0,66.0,0.0
5/28/2021,77.0,64.0,0.17
5/29/2021,68.0,47.0,0.17
5/30/2021,62.0,45.0,0.04
5/31/2021,71.0,49.0,0.0
6/1/2021,76.0,58.0,0.0
6/2/2021,79.0,59.0,0.01
6/3/2021,82.0,65.0,0.13
6/4/2021,81.0,63.0,0.33
6/5/2021,86.0,66.0,0.0
6/6/2021,89.0,68.0,0.0
6/7/2021,84.0,68.0,0.0
6/8/2021,87.0,69.0,0.0
6/9/2021,85.0,70.0,0.21
6/10/2021,82.0,69.0,0.32
6/11/2021,73.0,63.0,0.35
6/12/2021,74.0,62.0,0.02
6/13/2021,80.0,65.0,0.22
6/14/2021,86.0,64.0,0.0
6/15/2021,78.0,63.0,0.0
6/16/2021,77.0,59.0,0.0
6/17/2021,77.0,56.0,0.0
6/18/2021,83.0,64.0,0.0
6/19/2021,87.0,71.0,0.0
6/20/2021,85.0,70.0,0.0
6/21/2021,91.0,69.0,0.0
6/22/2021,78.0,61.0,0.55
6/23/2021,72.0,57.0,0.0
6/24/2021,75.0,58.0,0.0
6/25/2021,78.0,58.0,0.0
6/26/2021,82.0,66.0,0.07
6/27/2021,86.0,69.0,0.0
6/28/2021,89.0,70.0,0.0
6/29/2021,89.0,72.0,0.0
6/30/2021,93.0,76.0,0.0
7/1/2021,87.0,69.0,0.3
7/2/2021,79.0,62.0,0.38
7/3/2021,78.0,58.0,0.0
7/4/2021,82.0,63.0,0.0
7/5/2021,86.0,67.0,0.0
7/6/2021,90.0,75.0,0.0
7/7/2021,90.0,72.0,0.39
7/8/2021,80.0,67.0,0.1
7/9/2021,87.0,69.0,0.0
7/10/2021,84.0,68.0,0.0
7/11/2021,85.0,68.0,0.06
7/12/2021,90.0,71.0,0.0
7/13/2021,89.0,71.0,0.0
7/14/2021,89.0,70.0,0.0
7/15/2021,91.0,72.0,0.0
7/16/2021,93.0,72.0,0.0
7/17/2021,91.0,70.0,0.21
7/18/2021,85.0,70.0,0.0
7/19/2021,84.0,69.0,0.0
7/20/2021,87.0,68.0,0.0
7/21/2021,89.0,70.0,0.0
7/22/2021,83.0,65.0,0.0
7/23/2021,83.0,67.0,0.0
7/24/2021,85.0,66.0,0.24
7/25/2021,87.0,69.0,0.16
7/26/2021,87.0,70.0,0.0
7/27/2021,90.0,69.0,0.0
7/28/2021,89.0,68.0,0.83
7/29/2021,87.0,68.0,0.0
7/30/2021,91.0,73.0,0.0
7/31/2021,79.0,65.0,0.03
8/1/2021,81.0,65.0,0.02
8/2/2021,80.0,65.0,0.0
8/3/2021,77.0,64.0,0.0
8/4/2021,80.0,60.0,0.0
8/5/2021,84.0,62.0,0.0
8/6/2021,87.0,68.0,0.0
8/7/2021,72.0,65.0,0.08
8/8/2021,86.0,62.0,0.08
8/9/2021,90.0,69.0,0.0
8/10/2021,92.0,70.0,0.02
8/11/2021,94.0,70.0,0.32
8/12/2021,92.0,72.0,0.14
8/13/2021,95.0,69.0,0.16
8/14/2021,89.0,68.0,0.32
8/15/2021,74.0,67.0,0.04
8/16/2021,82.0,68.0,0.11
8/17/2021,80.0,68.0,0.11
8/18/2021,85.0,71.0,0.43
8/19/2021,86.0,70.0,0.23
8/20/2021,81.0,67.0,0.17
8/21/2021,85.0,67.0,0.0
8/22/2021,85.0,67.0,0.0
8/23/2021,87.0,70.0,0.0
8/24/2021,90.0,74.0,0.0
8/25/2021,91.0,73.0,0.0
8/26/2021,91.0,72.0,0.0
8/27/2021,91.0,72.0,0.0
8/28/2021,92.0,67.0,0.26
8/29/2021,81.0,68.0,0.02
8/30/2021,90.0,69.0,0.04
8/31/2021,82.0,70.0,0.7
9/1/2021,74.0,63.0,0.37
9/2/2021,76.0,58.0,0.0
9/3/2021,76.0,58.0,0.0
9/4/2021,78.0,60.0,0.0
9/5/2021,80.0,63.0,0.0
9/6/2021,81.0,67.0,0.0
9/8/2021,85.0,63.0,0.0
9/9/2021,77.0,62.0,0.0
9/10/2021,75.0,57.0,0.0
9/11/2021,78.0,61.0,0.0
9/12/2021,84.0,70.0,0.0
9/13/2021,87.0,73.0,0.0
9/14/2021,87.0,68.0,0.0
9/15/2021,87.0,67.0,0.0
9/16/2021,80.0,67.0,0.32
9/17/2021,79.0,67.0,0.01
9/18/2021,83.0,68.0,0.0
9/19/2021,84.0,68.0,0.0
9/20/2021,74.0,62.0,0.0
9/21/2021,72.0,60.0,0.09
9/22/2021,72.0,59.0,1.4
9/23/2021,70.0,55.0,0.03
9/24/2021,71.0,51.0,0.0
9/25/2021,71.0,55.0,0.0
9/26/2021,72.0,54.0,0.0
9/27/2021,77.0,57.0,0.0
9/28/2021,79.0,65.0,0.52
9/29/2021,71.0,60.0,0.0
9/30/2021,74.0,57.0,0.0
10/1/2021,71.0,55.0,0.0
10/2/2021,77.0,60.0,0.0
10/3/2021,82.0,67.0,0.0
10/4/2021,79.0,65.0,0.0
10/5/2021,79.0,64.0,0.15
10/6/2021,68.0,65.0,1.08
10/7/2021,67.0,61.0,0.0
10/8/2021,67.0,60.0,0.0
10/9/2021,66.0,60.0,0.0
10/10/2021,67.0,60.0,0.07
10/11/2021,70.0,60.0,0.02
10/12/2021,67.0,60.0,0.03
10/13/2021,75.0,60.0,0.0
10/14/2021,77.0,60.0,0.0
10/15/2021,76.0,65.0,0.0
10/16/2021,74.0,52.0,0.1
10/17/2021,63.0,46.0,0.0
10/18/2021,68.0,50.0,0.0
10/19/2021,69.0,54.0,0.0
10/20/2021,72.0,55.0,0.0
10/21/2021,75.0,56.0,0.0
10/22/2021,65.0,56.0,0.0
10/23/2021,65.0,53.0,0.0
10/24/2021,70.0,51.0,0.0
10/25/2021,75.0,56.0,0.89
10/26/2021,63.0,47.0,0.0
10/27/2021,69.0,46.0,0.0
10/28/2021,61.0,52.0,0.1
10/29/2021,67.0,53.0,2.13
10/30/2021,54.0,49.0,0.05
10/31/2021,66.0,49.0,0.0
11/1/2021,62.0,47.0,0.0
11/2/2021,49.0,38.0,0.16
11/3/2021,49.0,35.0,0.0
11/4/2021,47.0,36.0,0.0
11/5/2021,51.0,34.0,0.0
11/6/2021,51.0,33.0,0.0
11/7/2021,56.0,36.0,0.0
11/8/2021,67.0,47.0,0.0
11/9/2021,74.0,54.0,0.0
11/10/2021,71.0,56.0,0.0
11/11/2021,65.0,51.0,0.0
11/12/2021,62.0,52.0,0.86
11/13/2021,56.0,35.0,0.0
11/14/2021,47.0,32.0,0.0
11/15/2021,49.0,36.0,0.0
11/16/2021,56.0,37.0,0.0
11/17/2021,68.0,40.0,0.0
11/18/2021,71.0,42.0,0.0
11/19/2021,45.0,32.0,0.0
11/20/2021,43.0,29.0,0.0
11/21/2021,51.0,40.0,0.0
11/22/2021,54.0,33.0,0.0
11/23/2021,43.0,26.0,0.0
11/24/2021,47.0,30.0,0.0
11/25/2021,62.0,40.0,0.0
11/26/2021,52.0,27.0,0.0
11/27/2021,46.0,26.0,0.0
11/28/2021,54.0,37.0,0.0
11/29/2021,44.0,30.0,0.0
11/30/2021,56.0,32.0,0.0
12/1/2021,56.0,44.0,0.0
12/2/2021,64.0,49.0,0.0
12/3/2021,62.0,44.0,0.0
12/4/2021,56.0,36.0,0.0
12/5/2021,50.0,42.0,0.0
12/6/2021,67.0,38.0,0.0
12/7/2021,44.0,31.0,0.0
12/8/2021,42.0,31.0,0.0
12/9/2021,40.0,29.0,0.0
12/10/2021,48.0,31.0,0.0
12/11/2021,63.0,45.0,0.07
12/12/2021,47.0,33.0,0.0
12/13/2021,55.0,38.0,0.0
12/14/2021,57.0,42.0,0.0
12/15/2021,53.0,37.0,0.0
12/16/2021,63.0,41.0,0.0
12/17/2021,67.0,46.0,0.08
12/18/2021,62.0,46.0,0.0
12/19/2021,61.0,28.0,0.0
12/20/2021,39.0,26.0,0.0
12/21/2021,37.0,26.0,0.0
12/22/2021,53.0,32.0,0.0
12/23/2021,44.0,29.0,0.0
12/24/2021,59.0,33.0,0.0
12/25/2021,69.0,49.0,0.0
12/26/2021,66.0,46.0,0.0
12/27/2021,49.0,39.0,0.0
12/28/2021,59.0,41.0,0.0
12/29/2021,63.0,46.0,0.06
12/30/2021,51.0,47.0,0.01
12/31/2021,60.0,48.0,0.19
1/1/2022,67.0,53.0,0.91
1/2/2022,62.0,44.0,0.4
1/3/2022,44.0,22.0,1.83
1/4/2022,31.0,21.0,0.0
1/5/2022,47.0,25.0,0.0
1/6/2022,46.0,28.0,0.05
1/7/2022,29.0,17.0,0.11
1/8/2022,30.0,15.0,0.0
1/9/2022,50.0,24.0,0.15
1/10/2022,42.0,25.0,0.0
1/11/2022,31.0,19.0,0.0
1/12/2022,47.0,21.0,0.0
1/13/2022,49.0,37.0,0.0
1/14/2022,48.0,33.0,0.0
1/15/2022,34.0,18.0,0.0
1/16/2022,30.0,13.0,1.3
1/17/2022,35.0,28.0,0.01
1/18/2022,36.0,27.0,0.0
1/19/2022,47.0,27.0,0.0
1/20/2022,47.0,22.0,0.2
1/21/2022,22.0,15.0,0.0
1/22/2022,29.0,12.0,0.0
1/23/2022,40.0,26.0,0.0
1/24/2022,43.0,29.0,0.0
1/25/2022,53.0,25.0,0.0
1/26/2022,33.0,19.0,0.0
1/27/2022,33.0,17.0,0.0
1/28/2022,39.0,28.0,0.24
1/29/2022,28.0,16.0,0.0
1/30/2022,27.0,15.0,0.0
1/31/2022,34.0,20.0,0.0
2/1/2022,40.0,26.0,0.0
2/2/2022,49.0,30.0,0.0
2/3/2022,53.0,39.0,0.69
2/4/2022,60.0,32.0,0.43
2/5/2022,34.0,22.0,0.0
2/6/2022,35.0,18.0,0.0
2/7/2022,35.0,25.0,0.08
2/8/2022,47.0,31.0,0.0
2/9/2022,56.0,38.0,0.0
2/10/2022,59.0,44.0,0.0
2/11/2022,65.0,43.0,0.0
2/12/2022,61.0,42.0,0.0
2/13/2022,42.0,26.0,0.14
2/14/2022,31.0,21.0,0.0
2/15/2022,39.0,19.0,0.0
2/16/2022,54.0,26.0,0.0
2/17/2022,65.0,47.0,0.02
2/18/2022,62.0,28.0,0.36
2/19/2022,49.0,27.0,0.0
2/20/2022,45.0,20.0,0.0
2/21/2022,64.0,33.0,0.0
2/22/2022,62.0,51.0,0.09
2/23/2022,73.0,46.0,0.04
2/24/2022,46.0,30.0,0.02
2/25/2022,64.0,30.0,0.02
2/26/2022,43.0,30.0,0.0
2/27/2022,55.0,37.0,0.0
2/28/2022,52.0,34.0,0.0
3/1/2022,60.0,30.0,0.0
3/2/2022,67.0,43.0,0.0
3/3/2022,62.0,35.0,0.0
3/4/2022,47.0,25.0,0.0
3/5/2022,67.0,34.0,0.0
3/6/2022,74.0,57.0,0.0
3/7/2022,76.0,51.0,0.11
3/8/2022,55.0,39.0,0.0
3/9/2022,44.0,37.0,0.62
3/10/2022,50.0,34.0,0.0
3/11/2022,62.0,39.0,0.0
3/12/2022,46.0,19.0,0.77
3/13/2022,43.0,18.0,0.0
3/14/2022,62.0,35.0,0.0
3/15/2022,69.0,49.0,0.0
3/16/2022,71.0,51.0,0.09
3/17/2022,63.0,50.0,1.13
3/18/2022,71.0,58.0,0.0
3/19/2022,73.0,53.0,0.0
3/20/2022,61.0,45.0,0.0
3/21/2022,68.0,44.0,0.0
3/22/2022,69.0,52.0,0.0
3/23/2022,55.0,43.0,1.35
3/24/2022,61.0,49.0,0.04
3/25/2022,59.0,46.0,0.0
3/26/2022,49.0,35.0,0.0
3/27/2022,48.0,30.0,0.0
3/28/2022,47.0,27.0,0.0
3/29/2022,48.0,21.0,0.0
3/30/2022,58.0,35.0,0.0
3/31/2022,71.0,52.0,0.06
4/1/2022,62.0,37.0,0.02
4/2/2022,58.0,33.0,0.0
4/3/2022,59.0,38.0,0.0
4/4/2022,56.0,37.0,0.0
4/5/2022,57.0,44.0,0.74
4/6/2022,67.0,49.0,0.09
4/7/2022,52.0,46.0,0.89
4/8/2022,60.0,40.0,0.02
4/9/2022,51.0,35.0,0.02
4/10/2022,60.0,35.0,0.0
4/11/2022,72.0,45.0,0.0
4/12/2022,77.0,60.0,0.0
4/13/2022,82.0,63.0,0.0
4/14/2022,76.0,53.0,0.0
4/15/2022,70.0,50.0,0.0
4/16/2022,77.0,51.0,0.0
4/17/2022,64.0,42.0,0.0
4/18/2022,43.0,33.0,0.95
4/19/2022,52.0,36.0,0.0
4/20/2022,60.0,36.0,0.0
4/21/2022,64.0,43.0,0.0
4/22/2022,75.0,54.0,0.0
4/23/2022,80.0,56.0,0.0
4/24/2022,87.0,62.0,0.0
4/25/2022,76.0,54.0,0.0
4/26/2022,70.0,47.0,0.26
4/27/2022,64.0,41.0,0.0
4/28/2022,62.0,36.0,0.0
4/29/2022,65.0,44.0,0.0
4/30/2022,61.0,44.0,0.0
5/1/2022,66.0,47.0,0.01
5/2/2022,80.0,56.0,0.0
5/3/2022,75.0,56.0,0.23
5/4/2022,79.0,58.0,0.07
5/5/2022,68.0,55.0,0.0
5/6/2022,63.0,54.0,1.02
5/7/2022,54.0,42.0,0.19
5/8/2022,50.0,40.0,0.0
5/9/2022,66.0,41.0,0.0
5/10/2022,69.0,46.0,0.0
5/11/2022,73.0,49.0,0.0
5/12/2022,63.0,54.0,0.03
5/13/2022,71.0,60.0,0.5
5/14/2022,72.0,62.0,0.11
5/15/2022,81.0,61.0,0.09
5/16/2022,78.0,62.0,0.06
5/17/2022,80.0,61.0,0.0
5/18/2022,74.0,56.0,0.0
5/19/2022,82.0,59.0,0.09
5/20/2022,87.0,67.0,0.0
5/21/2022,87.0,70.0,0.0
5/22/2022,86.0,65.0,0.32
5/23/2022,69.0,53.0,0.58
5/24/2022,58.0,51.0,0.96
5/25/2022,61.0,52.0,0.03
5/26/2022,64.0,54.0,0.02
5/27/2022,72.0,59.0,0.97
5/28/2022,76.0,59.0,0.02
5/29/2022,78.0,62.0,0.0
5/30/2022,84.0,67.0,0.0
5/31/2022,88.0,72.0,0.0
6/1/2022,87.0,70.0,0.24
6/2/2022,87.0,64.0,0.39
6/3/2022,73.0,62.0,0.0
6/4/2022,78.0,61.0,0.0
6/5/2022,75.0,59.0,0.0
6/6/2022,77.0,59.0,0.0
6/7/2022,74.0,58.0,0.0
6/8/2022,82.0,67.0,0.05
6/9/2022,79.0,62.0,0.0
6/10/2022,76.0,57.0,0.0
6/11/2022,76.0,61.0,0.0
6/12/2022,79.0,61.0,0.58
6/13/2022,87.0,69.0,0.07
6/14/2022,82.0,70.0,0.05
6/15/2022,83.0,69.0,0.0
6/16/2022,88.0,70.0,0.0
6/17/2022,92.0,71.0,0.0
6/18/2022,75.0,63.0,0.0
6/19/2022,76.0,52.0,0.0
6/20/2022,77.0,62.0,0.0
6/21/2022,82.0,66.0,0.0
6/22/2022,89.0,67.0,2.73
6/23/2022,78.0,65.0,0.0
6/24/2022,80.0,63.0,0.0
6/25/2022,83.0,67.0,0.0
6/26/2022,83.0,67.0,0.02
6/27/2022,80.0,64.0,0.0
6/28/2022,77.0,58.0,0.0
6/29/2022,81.0,64.0,0.0
6/30/2022,85.0,67.0,0.05
7/1/2022,87.0,70.0,0.0
7/2/2022,85.0,68.0,0.0
7/3/2022,82.0,71.0,0.0
7/4/2022,83.0,64.0,0.0
7/5/2022,82.0,67.0,0.0
7/6/2022,87.0,71.0,0.04
7/7/2022,84.0,71.0,0.31
7/8/2022,84.0,70.0,2.22
7/9/2022,73.0,65.0,0.66
7/10/2022,72.0,64.0,0.07
7/11/2022,79.0,62.0,0.0
7/12/2022,86.0,65.0,0.0
7/13/2022,86.0,70.0,0.0
7/14/2022,86.0,66.0,0.11
7/15/2022,83.0,65.0,0.0
7/16/2022,82.0,67.0,0.34
7/17/2022,83.0,67.0,0.01
7/18/2022,86.0,70.0,0.0
7/19/2022,83.0,71.0,0.01
7/20/2022,87.0,71.0,0.0
7/21/2022,85.0,72.0,0.0
7/22/2022,88.0,70.0,0.0
7/23/2022,90.0,72.0,0.0
7/24/2022,92.0,74.0,0.0
7/25/2022,90.0,70.0,1.02
7/26/2022,77.0,71.0,0.02
7/27/2022,84.0,71.0,0.39
7/28/2022,82.0,73.0,0.0
7/29/2022,80.0,71.0,0.71
7/30/2022,82.0,69.0,0.0
7/31/2022,74.0,66.0,0.37
8/1/2022,83.0,69.0,0.0
8/2/2022,86.0,72.0,0.0
8/3/2022,85.0,70.0,0.0
8/4/2022,88.0,72.0,0.0
8/5/2022,87.0,68.0,0.73
8/6/2022,83.0,68.0,0.0
8/7/2022,85.0,69.0,0.0
8/8/2022,88.0,72.0,0.13
8/9/2022,89.0,75.0,0.0
8/10/2022,88.0,67.0,0.48
8/11/2022,82.0,67.0,0.03
8/12/2022,78.0,64.0,0.0
8/13/2022,77.0,60.0,0.0
8/14/2022,76.0,64.0,0.06
8/15/2022,64.0,60.0,0.15
8/17/2022,77.0,62.0,0.0
8/18/2022,80.0,62.0,0.0
8/19/2022,81.0,66.0,0.08
8/20/2022,80.0,66.0,0.0
8/21/2022,73.0,67.0,1.94
8/22/2022,82.0,67.0,0.0
8/23/2022,83.0,65.0,0.0
8/24/2022,82.0,68.0,0.0
8/25/2022,83.0,69.0,0.0
8/26/2022,85.0,69.0,0.0
8/27/2022,84.0,69.0,0.0
8/28/2022,85.0,67.0,0.0
8/29/2022,86.0,68.0,0.0
8/30/2022,86.0,69.0,0.1
8/31/2022,80.0,65.0,0.0
9/1/2022,81.0,62.0,0.0
9/2/2022,83.0,65.0,0.0
9/3/2022,82.0,68.0,0.0
9/4/2022,83.0,67.0,0.0
9/5/2022,79.0,67.0,0.22
9/6/2022,83.0,68.0,0.52
9/7/2022,79.0,65.0,0.75
9/8/2022,72.0,64.0,0.03
9/9/2022,77.0,61.0,0.0
9/10/2022,71.0,62.0,0.12
9/11/2022,76.0,64.0,0.39
9/12/2022,81.0,67.0,0.24
9/13/2022,76.0,59.0,0.0
9/14/2022,76.0,57.0,0.0
9/15/2022,78.0,61.0,0.0
9/16/2022,77.0,60.0,0.0
9/17/2022,77.0,63.0,0.0
9/18/2022,80.0,61.0,0.0
9/19/2022,82.0,66.0,0.0
9/20/2022,83.0,67.0,0.0
9/21/2022,82.0,66.0,0.0
9/22/2022,80.0,55.0,0.0
9/23/2022,68.0,49.0,0.0
9/24/2022,70.0,51.0,0.0
9/25/2022,75.0,57.0,0.04
9/26/2022,74.0,59.0,0.0
9/27/2022,68.0,53.0,0.0
9/28/2022,67.0,49.0,0.0
9/29/2022,65.0,48.0,0.0
9/30/2022,53.0,48.0,0.96
10/1/2022,55.0,50.0,0.52
10/2/2022,56.0,49.0,0.56
10/3/2022,60.0,46.0,0.0
10/4/2022,60.0,45.0,0.0
10/5/2022,69.0,48.0,0.0
10/6/2022,73.0,55.0,0.0
10/7/2022,76.0,55.0,0.0
10/8/2022,60.0,45.0,0.0
10/9/2022,61.0,44.0,0.0
10/10/2022,64.0,45.0,0.0
10/11/2022,69.0,54.0,0.0
10/12/2022,67.0,49.0,0.0
10/13/2022,70.0,54.0,0.34
10/14/2022,66.0,50.0,0.0
10/15/2022,73.0,52.0,0.0
10/16/2022,73.0,54.0,0.3
10/17/2022,66.0,47.0,0.0
10/18/2022,52.0,37.0,0.0
10/19/2022,51.0,39.0,0.0
10/20/2022,58.0,42.0,0.0
10/21/2022,63.0,43.0,0.0
10/22/2022,68.0,50.0,0.0
10/23/2022,64.0,44.0,0.0
10/24/2022,71.0,52.0,0.0
10/25/2022,67.0,54.0,0.0
10/26/2022,65.0,52.0,0.03
10/27/2022,62.0,47.0,0.0
10/28/2022,55.0,42.0,0.0
10/29/2022,60.0,44.0,0.0
10/30/2022,59.0,42.0,0.0
10/31/2022,61.0,52.0,0.29
11/1/2022,72.0,56.0,0.0
11/2/2022,64.0,55.0,0.0
11/3/2022,67.0,51.0,0.0
11/4/2022,72.0,55.0,0.0
11/5/2022,76.0,61.0,0.03
11/6/2022,69.0,63.0,0.18
11/7/2022,78.0,58.0,0.0
11/8/2022,61.0,43.0,0.0
11/9/2022,57.0,41.0,0.0
11/10/2022,63.0,43.0,0.0
11/11/2022,70.0,55.0,2.54
11/12/2022,68.0,53.0,0.0
11/13/2022,53.0,33.0,0.0
11/14/2022,45.0,30.0,0.0
11/15/2022,38.0,30.0,1.3
11/16/2022,51.0,36.0,0.0
11/17/2022,44.0,29.0,0.0
11/18/2022,44.0,30.0,0.0
11/19/2022,45.0,30.0,0.0
11/20/2022,42.0,28.0,0.0
11/21/2022,47.0,27.0,0.0
11/22/2022,57.0,41.0,0.0
11/23/2022,60.0,47.0,0.0
11/24/2022,58.0,44.0,0.0
11/25/2022,68.0,45.0,0.0
11/26/2022,62.0,42.0,0.0
11/27/2022,59.0,43.0,0.21
11/28/2022,58.0,42.0,0.0
11/29/2022,53.0,41.0,0.0
11/30/2022,58.0,36.0,0.37
12/1/2022,45.0,31.0,0.0
12/2/2022,50.0,29.0,0.0
12/3/2022,59.0,43.0,0.19
12/4/2022,45.0,35.0,0.0
12/5/2022,47.0,32.0,0.0
12/6/2022,52.0,39.0,0.26
12/7/2022,65.0,46.0,0.09
12/8/2022,60.0,44.0,0.02
12/9/2022,44.0,39.0,0.01
12/10/2022,42.0,37.0,0.0
12/11/2022,49.0,36.0,0.0
12/12/2022,45.0,35.0,0.0
12/13/2022,41.0,33.0,0.0
12/14/2022,36.0,28.0,0.13
12/15/2022,36.0,30.0,1.52
12/16/2022,47.0,33.0,0.0
12/17/2022,45.0,35.0,0.0
12/18/2022,40.0,27.0,0.0
12/19/2022,37.0,26.0,0.0
12/20/2022,38.0,22.0,0.0
12/21/2022,42.0,27.0,0.0
12/22/2022,45.0,29.0,2.04
12/23/2022,42.0,6.0,0.11
12/24/2022,20.0,2.0,0.0
12/25/2022,32.0,16.0,0.0
12/26/2022,31.0,18.0,0.0
12/27/2022,44.0,25.0,0.0
12/28/2022,49.0,30.0,0.0
12/29/2022,60.0,34.0,0.0
12/30/2022,64.0,50.0,0.0
12/31/2022,58.0,49.0,0.5
1/1/2023,64.0,51.0,0.0
1/2/2023,65.0,51.0,0.0
1/3/2023,66.0,51.0,0.0
1/4/2023,61.0,56.0,0.0
1/5/2023,64.0,46.0,0.0
1/6/2023,51.0,35.0,0.0
1/7/2023,49.0,33.0,0.0
1/8/2023,35.0,30.0,0.26
1/9/2023,51.0,31.0,0.0
1/10/2023,43.0,31.0,0.0
1/11/2023,41.0,34.0,0.09
1/12/2023,52.0,35.0,0.49
1/13/2023,51.0,35.0,0.06
1/14/2023,40.0,27.0,0.0
1/15/2023,46.0,25.0,0.0
1/16/2023,56.0,34.0,0.0
1/17/2023,54.0,38.0,0.23
1/18/2023,63.0,44.0,0.0
1/19/2023,59.0,38.0,0.14
1/20/2023,58.0,35.0,0.0
1/21/2023,45.0,33.0,0.0
1/22/2023,36.0,29.0,0.24
1/23/2023,48.0,33.0,0.06
1/24/2023,50.0,33.0,0.0
1/25/2023,43.0,30.0,0.7
1/26/2023,46.0,34.0,0.0
1/27/2023,42.0,32.0,0.0
1/28/2023,56.0,35.0,0.0
1/29/2023,49.0,37.0,0.03
1/30/2023,57.0,40.0,0.0
1/31/2023,56.0,33.0,0.39
2/1/2023,33.0,30.0,0.15
2/2/2023,40.0,29.0,0.0
2/3/2023,39.0,18.0,0.0
2/4/2023,33.0,11.0,0.0
2/5/2023,53.0,28.0,0.0
2/6/2023,57.0,35.0,0.0
2/7/2023,54.0,34.0,0.0
2/8/2023,66.0,52.0,0.0
2/9/2023,68.0,47.0,0.0
2/10/2023,62.0,44.0,0.0
2/11/2023,53.0,39.0,0.0
2/12/2023,40.0,31.0,1.41
2/13/2023,53.0,34.0,0.01
2/14/2023,61.0,44.0,0.0
2/15/2023,70.0,44.0,0.02
2/16/2023,67.0,52.0,0.0
2/17/2023,64.0,31.0,0.67
2/18/2023,47.0,25.0,0.0
2/19/2023,60.0,33.0,0.0
2/20/2023,59.0,48.0,0.0
2/21/2023,67.0,49.0,0.0
2/22/2023,54.0,41.0,0.21
2/23/2023,78.0,49.0,0.0
2/24/2023,70.0,39.0,0.0
2/25/2023,39.0,32.0,0.03
2/26/2023,59.0,33.0,0.0
2/27/2023,51.0,41.0,0.26
2/28/2023,62.0,40.0,0.0
3/1/2023,58.0,41.0,0.0
3/2/2023,64.0,49.0,0.02
3/3/2023,53.0,36.0,0.61
3/4/2023,59.0,39.0,0.0
3/5/2023,63.0,42.0,0.0
3/6/2023,61.0,40.0,0.0
3/7/2023,61.0,39.0,0.0
3/8/2023,54.0,29.0,0.0
3/9/2023,59.0,34.0,0.0
3/10/2023,44.0,39.0,0.08
3/11/2023,47.0,32.0,0.0
3/12/2023,35.0,30.0,0.26
3/13/2023,48.0,31.0,0.0
3/14/2023,44.0,27.0,0.0
3/15/2023,52.0,26.0,0.0
3/16/2023,64.0,36.0,0.0
3/17/2023,59.0,47.0,0.01
3/18/2023,53.0,35.0,0.0
3/19/2023,42.0,25.0,0.0
3/20/2023,50.0,26.0,0.0
3/21/2023,63.0,42.0,0.0
3/22/2023,60.0,46.0,0.0
3/23/2023,82.0,46.0,0.0
3/24/2023,71.0,44.0,0.11
3/25/2023,67.0,42.0,0.15
3/26/2023,70.0,51.0,0.0
3/27/2023,68.0,47.0,0.0
3/28/2023,58.0,41.0,0.1
3/29/2023,57.0,36.0,0.0
3/30/2023,58.0,37.0,0.0
3/31/2023,61.0,38.0,0.32
4/1/2023,75.0,45.0,0.11
4/2/2023,57.0,40.0,0.0
4/3/2023,69.0,41.0,0.0
4/4/2023,80.0,56.0,0.0
4/5/2023,81.0,62.0,0.0
4/6/2023,83.0,58.0,0.0
4/7/2023,58.0,41.0,0.12
4/8/2023,49.0,40.0,0.0
4/9/2023,58.0,35.0,0.0
4/10/2023,62.0,41.0,0.0
4/11/2023,74.0,47.0,0.0
4/12/2023,81.0,59.0,0.0
4/13/2023,84.0,65.0,0.0
4/14/2023,77.0,58.0,0.15
4/15/2023,74.0,58.0,0.28
4/16/2023,76.0,55.0,0.03
4/17/2023,63.0,47.0,0.0
4/18/2023,72.0,51.0,0.0
4/19/2023,76.0,43.0,0.0
4/20/2023,85.0,58.0,0.0
4/21/2023,83.0,63.0,0.0
4/22/2023,66.0,49.0,0.92
4/23/2023,63.0,42.0,0.0
4/24/2023,59.0,40.0,0.0
4/25/2023,59.0,39.0,0.0
4/26/2023,65.0,44.0,0.02
4/27/2023,70.0,49.0,0.09
4/28/2023,55.0,49.0,3.46
4/29/2023,72.0,46.0,0.0
4/30/2023,66.0,51.0,0.39
5/1/2023,56.0,43.0,0.0
5/2/2023,58.0,44.0,0.0
5/3/2023,56.0,43.0,0.0
5/4/2023,63.0,43.0,0.0
5/5/2023,67.0,49.0,0.0
5/6/2023,71.0,50.0,0.0
5/7/2023,75.0,54.0,0.15
5/8/2023,82.0,63.0,0.0
5/9/2023,65.0,54.0,0.06
5/10/2023,70.0,47.0,0.0
5/11/2023,77.0,56.0,0.0
5/12/2023,81.0,59.0,0.01
5/13/2023,75.0,60.0,0.57
5/14/2023,74.0,58.0,0.0
5/15/2023,63.0,53.0,0.0
5/16/2023,74.0,58.0,0.15
5/17/2023,73.0,56.0,0.0
5/18/2023,66.0,49.0,0.0
5/19/2023,71.0,50.0,0.0
5/21/2023,73.0,54.0,0.0
5/22/2023,74.0,59.0,0.0
5/23/2023,69.0,55.0,0.0
5/24/2023,73.0,52.0,0.0
5/25/2023,66.0,51.0,0.0
5/26/2023,68.0,46.0,0.0
5/27/2023,70.0,49.0,0.0
5/28/2023,67.0,54.0,0.09
5/29/2023,71.0,58.0,0.95
